track_id,speechiness,duration_ms,tempo,energy,acousticness,valence,key,instrumentalness,liveness,loudness,danceability,time_signature,mode,track,charted,track_name,track_popularity,artist_id,artist_name,artist_popularity,artist_followers
7lds8jOEJM9d72i0A0YEfX,0.0805,394839,123.985,0.568,0.0148,0.274,2,0.74,0.256,-9.445,0.803,4,1,7lds8jOEJM9d72i0A0YEfX,1000,Tarantula - Original Mix,0,4ipS3ZbqP46bs124yqp9N4,Pleasurekraft,40,72578
0JAwAgwSP2GT9dfngdvUFZ,0.188,334940,150.001,0.993,0.0772,0.0957,5,0.254,0.12,-3.77,0.479,4,1,0JAwAgwSP2GT9dfngdvUFZ,1000,Dragonborn - Original Mix,0,6C0KWmCdqrLU2LzzWBPbOy,Headhunterz,58,470570
2Vh4X3dkYbTF8hOd1j0kAg,0.186,415907,94.91,0.535,0.0102,0.318,0,0.557,0.604,-6.381,0.428,4,1,2Vh4X3dkYbTF8hOd1j0kAg,1000,Android Porn,0,4oz8w4VbKJIgBUkLRCJgm7,Kraddy,34,37712
4saDB8rpYcBOyaDdWUqNgi,0.0393,421012,126.996,0.853,0.000193,0.427,11,0.896,0.0967,-6.996,0.723,4,1,4saDB8rpYcBOyaDdWUqNgi,1000,Remainings III - Paul Ritch Remix,0,1btv9qmIpbp7q1ixCYNdHu,Adam Beyer,48,282628
5Vh4iEMpGKmslo10N9biGh,0.082,167707,140.074,0.828,0.00645,0.173,10,0.677,0.141,-9.223,0.723,4,1,5Vh4iEMpGKmslo10N9biGh,1000,Calabria - Original Radio Edit,0,3qH1Byt7BkZ6wo4VKUESDG,Drunkenmunky,37,9300
5dqQOinFxP2yLdaNqF9twp,0.063,596147,128.992,0.837,0.00511,0.612,10,0.891,0.0549,-7.754,0.788,4,0,5dqQOinFxP2yLdaNqF9twp,1000,Serendipity - Original Mix,2,64KfnYe81Wld2AkG4bkGIV,Gabriel & Dresden,44,76818
4MC9sY86EnLPq2b6jcPgTI,0.0252,222213,132.007,0.874,2e-05,0.774,10,0.607,0.0733,-7.152,0.523,4,1,4MC9sY86EnLPq2b6jcPgTI,1000,Fire (Radio Edit),0,2ohlvFf9PBsDELdRstPtlP,Ferry Corsten,52,240568
0wOsmdDj8fjuzXolcsoV9C,0.0282,251427,134.021,0.775,0.0204,0.434,7,5.32e-05,0.378,-6.785,0.518,4,0,0wOsmdDj8fjuzXolcsoV9C,1000,Don’t Wake Me Up - Original Mix,8,4Q5snyb5ODh1VXbdvHtJgx,DJ Shah,35,14320
3sOJM1K9oi1dbht9Vzjpib,0.0478,436013,135.001,0.549,0.0205,0.0791,5,0.774,0.142,-11.435,0.553,4,1,3sOJM1K9oi1dbht9Vzjpib,1000,Hold On To Me,32,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,73,4136384
1hBKVZztJdAOytrdF9CXMa,0.0352,480853,137.842,0.76,0.00127,0.153,4,0.398,0.105,-7.695,0.623,4,0,1hBKVZztJdAOytrdF9CXMa,1000,I Believe - Lange Mix,16,0zgmzl8NLEOsqYNOQcSmAA,Lange,43,29468
4iEg77gLmcppcQHGGNIski,0.0325,531278,140.01,0.951,0.000425,0.57,6,0.92,0.118,-3.647,0.517,4,1,4iEg77gLmcppcQHGGNIski,1000,Tears Of Hope (Aly & Fila Remix),0,4W0TwrSpTsZav3urFPqlGX,Deems,2,74
39hD71S0atSZCH5S5yeuP7,0.144,507429,139.991,0.993,0.000197,0.164,10,0.927,0.154,-4.234,0.576,4,1,39hD71S0atSZCH5S5yeuP7,1000,Stresstest - John Askew Remix,9,6H2JQ8igAAa5UBr2u496mb,John O'Callaghan,45,97935
7n2sY0YR6ZuokNHyrmg9XS,0.292,227813,140.019,0.872,0.0247,0.0486,1,0.0136,0.328,-8.145,0.41,4,0,7n2sY0YR6ZuokNHyrmg9XS,1000,We Control The Sunlight,0,2hL1EouqXLtBEB6JKnPF0h,Aly & Fila,47,154320
6Z0pWcVhYh14zVSniswjyb,0.046,525584,128.981,0.773,0.0985,0.195,8,0.814,0.335,-14.364,0.557,4,0,6Z0pWcVhYh14zVSniswjyb,1000,Green Light - Original Mix,1,1PfOXooPSLQhOTNZGrXM90,Solarstone,44,66411
2euuNMXZUvr8BUnMlp4b2M,0.261,484888,130.005,0.754,0.000261,0.378,11,0.0824,0.158,-7.681,0.735,4,0,2euuNMXZUvr8BUnMlp4b2M,1000,Back To Earth - Arty Remix,3,6ySxYu68zTsO5ghsThpGtS,Cosmic Gate,51,236982
2itxmdPcRuONpezaSgPVy5,0.0411,518734,138.006,0.9,0.00143,0.308,11,0.543,0.296,-9.832,0.544,4,0,2itxmdPcRuONpezaSgPVy5,1000,Come Around Again - Vocal Extended,5,3UJW5QFKMNUAE4rcW3j9WZ,Signum,44,17755
42Yw9pD977NirPOrhhSDTY,0.0475,490266,135.996,0.929,0.000199,0.232,5,0.918,0.336,-6.978,0.579,4,1,42Yw9pD977NirPOrhhSDTY,1000,Blueprint,3,3Mqc1pY8uwTjUiW0womxWk,Stoneface & Terminal,33,25278
4fu3sxrZ9RFMiTSeBiVLkQ,0.0358,546840,130.883,0.507,0.00795,0.0411,11,0.926,0.276,-12.106,0.679,4,0,4fu3sxrZ9RFMiTSeBiVLkQ,1000,Sunstroke - Disco Citizens Extended Mix,17,5GxyeQagayzZOg4UwffQlD,Chicane,56,141647
1hnUv53AhiAVA6StKnVf7Y,0.0737,223920,125.994,0.848,0.0587,0.524,0,0.0,0.113,-4.378,0.596,4,1,1hnUv53AhiAVA6StKnVf7Y,1000,Siren,0,60PKQFvtGXaQWYfVixrrDk,Kat Krazy,40,6476
0SVvP3wRRUs73ZL8mXitpA,0.0542,685640,137.984,0.85,0.00134,0.155,11,0.507,0.0663,-7.336,0.601,4,0,0SVvP3wRRUs73ZL8mXitpA,1000,Silence (DJ Tiësto's In Search Of Sunrise Remix),0,0IUq1plF3ON4Fboj1bE6kN,Delerium,51,78668
26mSdSTqYysVP18HeZbUu3,0.0506,406442,132.981,0.697,0.00095,0.172,8,0.103,0.051,-6.566,0.648,4,1,26mSdSTqYysVP18HeZbUu3,1000,Between The Rays - Extended Mix,4,1YuNQvsvOsMBm0ahbxB8qM,Orjan Nilsen,46,142667
0LrgY33jyzTjHjqE4z5k9R,0.0462,227463,134.027,0.944,0.0431,0.482,9,0.0129,0.514,-2.839,0.548,4,0,0LrgY33jyzTjHjqE4z5k9R,1000,Aeon Of Revenge,14,1UtBjqMZBAmqIPlDrKu7Tr,Andrew Rayel,53,154772
63UTQ8EzVpKgRezQTOIj0j,0.0378,234987,93.987,0.859,0.0369,0.391,4,0.0252,0.0765,-6.275,0.507,4,1,63UTQ8EzVpKgRezQTOIj0j,1000,The Base,0,6h7Y3QR7IjzAD05Qw5QYO4,Paul Banks,27,34854
6fgbQt13JlpN59PytgTMsA,0.0499,334667,104.655,0.9,0.116,0.599,11,1.75e-05,0.119,-3.674,0.427,4,1,6fgbQt13JlpN59PytgTMsA,1000,Snow (Hey Oh),58,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,82,18737069
36tghkPg1AO4HsAzo6YpPp,0.0435,163880,114.948,0.693,0.445,0.851,0,0.0,0.208,-7.234,0.68,4,1,36tghkPg1AO4HsAzo6YpPp,1000,House of Gold,69,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,79,22840349
4IuKm1ySdaB7XJRXJIfAvY,0.0303,253933,112.228,0.646,0.00136,0.214,10,2.21e-05,0.121,-5.334,0.492,4,0,4IuKm1ySdaB7XJRXJIfAvY,1000,Right Here,0,5KDIH2gF0VpelTqyQS7udb,Staind,62,2188683
00RvFEMfDxWp3izSamnI5P,0.0503,313766,162.017,0.787,0.0787,0.786,5,0.258,0.106,-7.488,0.673,3,1,00RvFEMfDxWp3izSamnI5P,1000,Yoro Diallo,0,5Ap27UQ7k3T0IMMRSRYGVZ,Egyptian Hip Hop,13,7443
4ImIJRZNJhNQLLdUFSYJoS,0.056,278707,90.009,0.896,0.000319,0.924,10,1.19e-05,0.102,-2.704,0.649,4,0,4ImIJRZNJhNQLLdUFSYJoS,1000,Down with the Sickness,64,3TOqt5oJwL9BE2NG9MEwDa,Disturbed,73,5654576
3yzXA7S1ds3W4RH8Wm2GAb,0.0315,339127,77.65,0.36,0.813,0.663,9,0.864,0.16,-12.428,0.311,4,1,3yzXA7S1ds3W4RH8Wm2GAb,1000,Little Red Rooster,0,0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf,51,466649
1zO47jCtwsqZ73yKzOtM2d,0.0298,164280,105.078,0.437,0.12,0.57,11,0.826,0.0925,-14.222,0.534,4,0,1zO47jCtwsqZ73yKzOtM2d,1000,Stang's Swang - Alternate Version,26,5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,61,2204876
2tB9ZfFOfvxH3YePQlM8Fg,0.0517,153400,122.463,0.389,0.231,0.94,1,0.577,0.0381,-14.029,0.861,4,1,2tB9ZfFOfvxH3YePQlM8Fg,1000,Crosscut Saw,3,5aygfDCEaX5KTZOxSCpT9o,Albert King,50,393039
3UiizsO6cX46cb5VjAt5U6,0.0369,152387,150.954,0.539,0.855,0.614,4,2.14e-06,0.368,-8.592,0.442,4,1,3UiizsO6cX46cb5VjAt5U6,1000,Saddle My Pony,0,0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf,51,466649
09itZj2kqm4XRGoG2gu0cd,0.0675,272040,140.846,0.925,0.00927,0.565,9,0.00118,0.253,-4.339,0.339,1,1,09itZj2kqm4XRGoG2gu0cd,1000,I Drink Alone - Remastered 2004,28,4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,58,778472
2KoxzyZLq0GJPWZvr0o2O6,0.0356,274320,99.996,0.73,0.332,0.563,11,2.48e-05,0.154,-3.91,0.515,4,0,2KoxzyZLq0GJPWZvr0o2O6,1000,74 Years Young,17,2gCsNOpiBaMNh20jQ5prf0,Buddy Guy,53,744400
53TTVO1xYWxkdWiOE6QPzr,0.0373,199627,95.99,0.58,0.251,0.707,9,0.000197,0.317,-7.946,0.635,4,1,53TTVO1xYWxkdWiOE6QPzr,1000,When You Got a Good Friend,17,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,70,5105679
1GZLXrsBQK8eusIqHMQDc3,0.0604,147440,95.743,0.514,0.722,0.792,10,0.00422,0.105,-16.379,0.532,4,0,1GZLXrsBQK8eusIqHMQDc3,1000,Bottle Up And Go,17,1yNOfXGQNGjAynk77wv85x,John Lee Hooker,56,777015
7bWhtFDDMgcA6DmFGGlS0C,0.741,116840,101.651,0.651,0.956,0.652,10,4.08e-06,0.833,-10.824,0.487,1,0,7bWhtFDDMgcA6DmFGGlS0C,1000,Grinnin' In Your Face,36,15oeqKO5k5uZ5773tWvpda,Son House,34,142973
2kvbXQo5qOmCcoNfhpJFT1,0.168,537893,136.544,0.926,0.0188,0.594,0,0.0116,0.428,-4.416,0.485,4,1,2kvbXQo5qOmCcoNfhpJFT1,1000,Don't Lie To Me,0,5aygfDCEaX5KTZOxSCpT9o,Albert King,50,393039
7dtdzB7yn3AMfwmDqhnWrC,0.642,104960,73.394,0.7,0.562,0.648,2,0.0829,0.22,-6.719,0.644,4,1,7dtdzB7yn3AMfwmDqhnWrC,1000,Another Man - Mono,0,2ScuQMRWThcifBRIvNDFDC,John Mayall & The Bluesbreakers,47,376846
0hORgg6aV6GgDn5VQfZpcl,0.0872,433307,84.722,0.681,0.858,0.566,2,0.00181,0.204,-5.13,0.514,3,1,0hORgg6aV6GgDn5VQfZpcl,1000,Stone Crazy,19,2gCsNOpiBaMNh20jQ5prf0,Buddy Guy,53,744400
22nq98gtGUZnNor4N3YYlC,0.038,217080,132.295,0.445,0.989,0.349,0,0.33,0.167,-7.599,0.47,4,1,22nq98gtGUZnNor4N3YYlC,1000,Dog House Boogie,0,6OVkHZQP8QoBYqr1ejCGDv,Seasick Steve,42,197703
1NgjW8K5Qbn7tYQW52hGgo,0.0571,176133,89.87,0.0424,0.996,0.185,4,0.00178,0.185,-12.099,0.601,4,1,1NgjW8K5Qbn7tYQW52hGgo,1000,Nobody Knows You When You're Down and Out - 78rpm Version,0,5ESobCkc6JI4tIMxQttqeg,Bessie Smith,38,135407
2ZBvf57sMPjEhIOLQqQx9Z,0.0675,213560,117.976,0.844,0.0194,0.773,5,0.000162,0.0708,-6.633,0.665,4,0,2ZBvf57sMPjEhIOLQqQx9Z,1000,Paying The Cost To Be The Boss,0,5xLSa7l4IV1gsQfhAMvl0U,B.B. King,61,2484777
5sJspQ16H1ro4SQJpJ7eVP,0.0502,131120,121.373,0.962,0.693,0.473,9,0.0,0.189,-7.86,0.659,4,0,5sJspQ16H1ro4SQJpJ7eVP,1000,Hey! Bo Diddley,0,2bmixwMZXlkl2sbIbOfviq,Bo Diddley,47,291335
1UBilOBSTjHxFBpsHNfykQ,0.0363,214573,113.994,0.355,0.357,0.39,0,0.0,0.132,-11.241,0.537,4,1,1UBilOBSTjHxFBpsHNfykQ,1000,Changes - 1999 Remastered Version,0,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,76,8735647
1a0PcmEJAOEp4ZT3YtSLkM,0.0306,221733,131.007,0.691,0.188,0.396,9,0.0,0.0861,-5.225,0.568,4,1,1a0PcmEJAOEp4ZT3YtSLkM,1000,Through the Dark,62,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,28271703
5ULWOQncFghxDboleclsf7,0.0449,280653,116.848,0.602,0.0606,0.333,5,0.00602,0.353,-8.194,0.407,4,0,5ULWOQncFghxDboleclsf7,1000,Dust Bowl Dance,0,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,71,6386564
6ugHtf3IModjYQ7dHDuEhO,0.0279,212520,117.021,0.619,0.0519,0.517,2,0.0,0.103,-5.205,0.592,4,1,6ugHtf3IModjYQ7dHDuEhO,1000,Change My Mind,0,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,28271703
72WZtWs6V7uu3aMgMmEkYe,0.0687,448720,85.818,0.627,0.675,0.497,0,7.29e-05,0.289,-9.611,0.319,4,1,72WZtWs6V7uu3aMgMmEkYe,1000,You Can't Always Get What You Want,0,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,77,12348016
5Yt80fWRB8JG73XlPjrrKP,0.0414,228587,104.143,0.353,0.0704,0.75,0,0.00113,0.503,-17.852,0.693,4,1,5Yt80fWRB8JG73XlPjrrKP,1000,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",0,0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,78,17862140
67ByPZWH3E3peoesXrY3Nx,0.0307,228293,138.079,0.266,0.957,0.284,0,1.05e-06,0.183,-8.44,0.415,4,1,67ByPZWH3E3peoesXrY3Nx,1000,Take It All,0,4dpARuHxo51G3z768sgnrY,Adele,84,44110183
3T9HSgS5jBFdXIBPav51gj,0.0382,196467,104.304,0.179,0.986,0.0378,10,0.954,0.0575,-15.727,0.228,4,1,3T9HSgS5jBFdXIBPav51gj,1000,Fanfare for the Common Man,33,0nJvyjVTb8sAULPYyA1bqU,Aaron Copland,47,86294
2XSBXz4uDvx1PQPYJWQpcK,0.0396,865000,74.144,0.111,0.993,0.0834,2,0.886,0.0999,-21.189,0.316,4,1,2XSBXz4uDvx1PQPYJWQpcK,1000,Rhapsody in Blue,36,1YuknfkSYTTbolRpwZBOv4,George Gershwin,50,274476
0kbLBB45YGGWNu3AUL6FIL,0.04,68692,104.111,0.117,0.842,0.181,2,0.948,0.116,-17.703,0.421,4,1,0kbLBB45YGGWNu3AUL6FIL,1000,The Theory of Everything,0,3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,63,226539
1qPqHwXMBIy7kgdYgha9ht,0.116,207547,134.91,0.136,0.921,0.482,11,0.161,0.0728,-19.446,0.525,5,0,1qPqHwXMBIy7kgdYgha9ht,1000,Escualo (Arr. Maganuco & Jofre),10,11YlQBENiT262qJCUZpN0L,Ann Hobson Pilot,4,141
2g09gJN4OcTGr32JlENOPk,0.0355,172694,77.213,0.0939,0.733,0.0374,7,0.913,0.15,-21.306,0.172,4,1,2g09gJN4OcTGr32JlENOPk,1000,"London, 1988",0,3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,63,226539
489iiJI4OL84YdgrKJPTFd,0.04,173040,74.998,0.0036,0.988,0.0341,9,0.736,0.0964,-27.525,0.176,3,0,489iiJI4OL84YdgrKJPTFd,1000,Sonata for Clarinet and Piano: 1. Allegro tristement - Extract,6,4IAWVxo2fpTBPn6k7GZ3eY,Francis Poulenc,48,33680
0QmpiO73JLMaCUFrt8p5ig,0.051,167973,156.194,0.248,0.937,0.388,2,0.895,0.112,-17.071,0.315,4,1,0QmpiO73JLMaCUFrt8p5ig,1000,"Britten: The Young Person's Guide to the Orchestra, Op. 34: Fugue. Allegro molto",1,7MJ1pB5d6Vjmzep2zQlorn,Benjamin Britten,49,40724
0AV6qRaNajFNakSCOrXOkT,0.0381,715427,84.815,0.0528,0.892,0.0327,10,0.912,0.269,-23.486,0.122,4,1,0AV6qRaNajFNakSCOrXOkT,1000,Symphony No.5 In C Sharp Minor: 4. Adagietto (Sehr langsam),0,2ANtgfhQkKpsW6EYSDqldz,Gustav Mahler,54,263832
0qkMYjXnxz91fEnnuMZNi0,0.0404,279747,73.437,0.199,0.961,0.0763,6,0.707,0.106,-25.239,0.235,4,0,0qkMYjXnxz91fEnnuMZNi0,1000,Concerto for Piano and Orchestra: II. Presto - Poco meno mosso - Lento,4,5Ks8fS8lZJnTFbtvxkDOkM,Witold Lutosławski,23,8641
4aPzYWZmmylsj4AxEMEh1Q,0.0489,867276,89.951,0.0259,0.865,0.0749,7,0.207,0.0785,-24.274,0.224,4,0,4aPzYWZmmylsj4AxEMEh1Q,1000,"Schubert: String Quartet No. 14 in D Minor, D. 810 ""Death and the Maiden"": II. Andante con moto",6,2p0UyoPfYfI76PCStuXfOP,Franz Schubert,64,954945
641IM7ryimhi1vVfSONkJz,0.0393,92160,103.85,0.463,0.968,0.75,5,0.882,0.085,-15.215,0.465,4,1,641IM7ryimhi1vVfSONkJz,1000,"Viola Sonata, Op. 25, No. 1: IV. Rasendes Zeitmass. Wild. Tonschonheit ist Nebensache",6,3u1fWmwpwPOmMelTAo0Gb8,Paul Hindemith,35,17208
53KU8BrYZuxZOb3jqDm4ix,0.0493,466133,147.991,0.0448,0.728,0.335,6,0.000198,0.238,-24.181,0.389,4,1,53KU8BrYZuxZOb3jqDm4ix,1000,"Serenade In G Major ""Eine Kleine Nachtmusik"", K. 525: I. Allegro",38,4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,74,4729365
5MWh6lbMcEWMvEe2OJ5Cso,0.0326,192427,93.907,0.571,0.259,0.629,5,0.0,0.107,-6.722,0.638,4,1,5MWh6lbMcEWMvEe2OJ5Cso,1000,They Can't See,35,5xxL6lJNSeb1D22HZxoj5K,Michael Tyler,24,7789
2ruYYd5CAlXujmzomLpweJ,0.0373,197525,130.036,0.917,0.0757,0.448,4,1.22e-05,0.0775,-3.319,0.532,4,1,2ruYYd5CAlXujmzomLpweJ,1000,Don't Get Better Than That,45,5IcGbIAgdns0R5EJKHMjCQ,LOCASH,51,328190
44I91P5aG9AjpMdxnQTjoe,0.0452,188013,94.014,0.878,0.0875,0.599,6,0.0,0.0505,-3.556,0.612,4,1,44I91P5aG9AjpMdxnQTjoe,1000,I Was Jack (You Were Diane),0,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,64,1807791
66rVt7PbwyKlu6CK6rxyAi,0.0452,167213,120.009,0.841,0.16,0.722,9,0.0,0.177,-4.188,0.657,4,1,66rVt7PbwyKlu6CK6rxyAi,1000,Friday Night,65,4TONBKcqVR1LmPdfJxvkMU,Eric Paslay,50,445902
0CVHJRneWfL2y3EE2mMYKA,0.0484,190667,103.942,0.704,0.225,0.904,11,0.0,0.0681,-4.909,0.723,4,1,0CVHJRneWfL2y3EE2mMYKA,1000,Wonder Woman,22,3dYdcyW7mhZYVDDkNvkd0c,Waterloo Revival,32,17443
5khIoFWb7ag7q52MYpn7QD,0.0311,229720,159.937,0.793,0.233,0.767,2,0.0,0.269,-4.787,0.529,4,1,5khIoFWb7ag7q52MYpn7QD,1000,Find out Who Your Friends Are,29,2BQVRw9md4UKcGUrDXABCD,Tracy Lawrence,57,933543
569dtdMw7TOS8E4qMCNRtP,0.0338,221827,75.073,0.508,0.742,0.188,9,3.02e-05,0.101,-7.73,0.568,4,1,569dtdMw7TOS8E4qMCNRtP,1000,No Stopping You,34,0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,67,1421457
7LvK43IERbcLsuabmyKQgi,0.0406,227920,177.342,0.817,0.317,0.376,1,0.0,0.105,-3.756,0.402,4,1,7LvK43IERbcLsuabmyKQgi,1000,Beautiful Mess,51,0svyIX7Xu3DVMkrOtB88i6,Diamond Rio,54,836604
25IXknfqkMuACBD5jeRv60,0.0322,261533,79.785,0.532,0.238,0.278,9,0.0,0.306,-8.276,0.515,4,1,25IXknfqkMuACBD5jeRv60,1000,Like The Rain,53,3Ay15wt0QChT4Kapsuw5Jt,Clint Black,57,872880
3rvVhgG1inZCtQ1Qf0V5SA,0.0305,174627,116.115,0.646,0.35,0.886,9,0.0,0.0823,-9.349,0.764,4,1,3rvVhgG1inZCtQ1Qf0V5SA,1000,She Don't Know She's Beautiful,0,3tkZthBATD0S45hm1DmB2O,Sammy Kershaw,53,547173
4D4xJ4LyDXBWIf9thFSMAJ,0.0515,206827,112.998,0.903,0.0103,0.419,8,0.0,0.107,-3.152,0.554,4,1,4D4xJ4LyDXBWIf9thFSMAJ,1000,Yours If You Want It,54,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,68,3362327
2lFtnEmkIPm2ClN55e2chV,0.0377,211160,120.019,0.654,0.252,0.605,1,0.000553,0.117,-6.69,0.652,4,1,2lFtnEmkIPm2ClN55e2chV,1000,Black,61,7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,68,2926377
7FEY9w6basvhNfZA0jvpGB,0.0259,217387,95.99,0.705,0.159,0.635,0,6.11e-06,0.106,-7.516,0.674,4,1,7FEY9w6basvhNfZA0jvpGB,1000,Yada Yada Yada,42,0H7XMkYygCyZGg8o1uqoZv,Brandon Lay,44,53431
2KwCtwV1KfUGfe5Dqm466w,0.0615,495307,128.013,0.522,0.089,0.359,6,0.502,0.103,-9.11,0.757,4,1,2KwCtwV1KfUGfe5Dqm466w,1000,I Am Not Alone - deadmau5 Remix,0,7CajNmpbOovFoOoasH2HaY,Calvin Harris,83,22985542
7wQRAgTnBowC3myTLJSSNK,0.165,211200,150.005,0.731,0.00926,0.744,8,0.846,0.151,-9.147,0.612,4,0,7wQRAgTnBowC3myTLJSSNK,1000,Voyager,29,27fy6rHPC58Eo2VUu0iJSG,Lookas,55,69599
5Sf3GyLEAzJXxZ5mbCPXTu,0.0369,208133,119.993,0.51,0.00821,0.45,5,0.0014,0.0829,-9.334,0.829,4,0,5Sf3GyLEAzJXxZ5mbCPXTu,1000,Waves - Robin Schulz Radio Edit,2,33W1pnW9zScZtYTnAoWnOT,Mr. Probz,62,321853
6h7wlQ6zbdlFgUqravjfPQ,0.0779,191160,127.055,0.748,0.000348,0.869,4,0.0917,0.75,-8.41,0.69,4,0,6h7wlQ6zbdlFgUqravjfPQ,1000,The Weekend - Radio Edit,0,2aM5jpQ0WTcQDeHsil8Ihz,Michael Gray,52,33771
3S3s6mkV0bRTdhE1lkJtbj,0.0405,196227,121.511,0.861,0.000261,0.932,1,0.172,0.0404,-5.178,0.689,4,1,3S3s6mkV0bRTdhE1lkJtbj,1000,Hotdog,29,31DXlldabwPHwu6dYevuzK,Simian Mobile Disco,42,161727
1JOcchR4R5oAAwYXUmXxN0,0.0809,233061,123.939,0.743,0.0108,0.633,9,0.000369,0.465,-5.229,0.765,4,0,1JOcchR4R5oAAwYXUmXxN0,1000,Instinct,15,04EClrOlfqnBEIvWbzS9H8,BB Diamond,25,2643
4rjNcVrc7uVKi8pZSeACUj,0.0709,183750,127.981,0.92,0.0215,0.106,1,0.522,0.115,-5.434,0.716,4,1,4rjNcVrc7uVKi8pZSeACUj,1000,Switch Up - Radio Edit,0,6ydu7uQ1zZeWUA7FuKnTWG,Suyano,32,18402
3jO7YhCagUGXK3fOZPSY2O,0.0563,220364,110.024,0.66,0.0496,0.84,6,0.0178,0.101,-7.652,0.754,4,0,3jO7YhCagUGXK3fOZPSY2O,1000,Waiting For Love - Tundran Remix,0,1vCWHaC5f2uS3yhpwWbIA6,Avicii,80,22277533
3KHwhq1ZsfBwRYtacrXqVP,0.0429,247360,128.014,0.718,0.000169,0.588,8,0.4,0.0507,-4.443,0.719,4,0,3KHwhq1ZsfBwRYtacrXqVP,1000,Set Me Free,32,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,65,1109613
4Ju0WMy4cZp82pNKqjFSPZ,0.0333,252600,111.379,0.834,0.0105,0.839,0,0.0395,0.392,-9.63,0.337,4,1,4Ju0WMy4cZp82pNKqjFSPZ,1000,Hearts Are Like Flowers,0,3orlcbsczm88Gdvy6JomMV,Jacobites,10,2969
5YiP0JD08myLLmgAqfF89v,0.0287,218867,132.001,0.72,0.00202,0.328,0,0.00512,0.377,-5.379,0.51,4,1,5YiP0JD08myLLmgAqfF89v,1000,Nobody Knows,30,1rKFeRryEci6cxNkdvHzNr,Darin,57,151209
1wE2PyYEgRFJvhW5fRXNU0,0.0331,324107,125.371,0.505,0.111,0.894,9,0.00555,0.167,-10.581,0.794,4,0,1wE2PyYEgRFJvhW5fRXNU0,1000,Boogie Oogie Oogie (Re-Recorded / Remastered),0,1ii6e2pv8VIRwnTER71rMl,A Taste Of Honey,44,25613
0KbEkEQBwH3pJaALxVUW97,0.024,199787,106.497,0.729,0.000381,0.603,1,0.127,0.254,-7.073,0.581,4,0,0KbEkEQBwH3pJaALxVUW97,1000,If I Can't Have You - 2009 Remastered Version,0,1LZEQNv7sE11VDY3SdxQeN,Bee Gees,75,6232671
2D9s9YpKFX6187aI3szOHS,0.0354,157467,127.993,0.828,0.000145,0.293,2,0.228,0.219,-8.775,0.584,4,1,2D9s9YpKFX6187aI3szOHS,1000,Bullets - Nause & Adrian Lux Remix Radio,0,6rgEPiKjowlMKZC1DF6W75,Rebecca & Fiona,39,126103
4xfFYxZPqtSwmldNrbMFjB,0.0425,219187,118.453,0.746,0.0588,0.931,7,0.00171,0.143,-7.473,0.749,4,0,4xfFYxZPqtSwmldNrbMFjB,1000,Jam Jam Jam (All Night Long),0,5OPSpcX9nVVWCIOKcoM4ot,People's Choice,34,23242
4sIIFIHKs86akNirtXuxlR,0.169,154997,112.022,0.688,0.0031,0.679,7,0.174,0.203,-6.122,0.819,4,1,4sIIFIHKs86akNirtXuxlR,1000,TTYLXOX,0,58AqJv0sDFPFnnBcLT8eeX,Bella Thorne,45,978902
2vRKm8OTmxJP1dImXQ8Od3,0.075,171240,98.764,0.601,0.318,0.869,6,1.99e-05,0.0867,-10.275,0.679,4,1,2vRKm8OTmxJP1dImXQ8Od3,1000,Je Voudrais Déjà Être Roi,51,3PzoTevg3zUvrwgDgDrc2v,Dimitri Rougeul,40,1442
6vpQluFwjbt4ZEl8mw6swS,0.0465,201960,106.962,0.861,0.00374,0.771,11,1.15e-06,0.32,-5.841,0.661,4,1,6vpQluFwjbt4ZEl8mw6swS,1000,Year 3000,0,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,75,6618719
