track_id,track_name,artist_id,artist_name
14fmbvjYLqRZEXz1VZdM2M,We Found Love,5pKCCKE2ajJHZ9KAiaK11H,Rihanna
0IF0vGwaJQ8ZCh0QxhW6OV,Man! I Feel Like A Woman!,5e4Dhzv426EvQe3aDb64jL,Shania Twain
1bRtSlXIiSO169p3W6yO13,Pirate Hooker,0ycHhPwPvoaO4VGzmMnXGq,Zomboy
6nqvInlnaMzEzaw4s0zbee,Doin' Fine,1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina
5OUB9MiQhq972yuwotfQZa,Alors On Danse - Radio Edit,5j4HeCoUlzhfWtjAfM1acR,Stromae
00ON3uulEI6HZhDO9GtvJb,High School,3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini
1ruSlVBQKUmNIuZokdeL9g,"Savages - Pt. 2 - From ""Pocahontas""/Soundtrack Version",5DH8cLYXVTknLlSRzzkRc4,Chorus - Pocahontas
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),1HxJeLhIuegM3KgvPn8sTa,Jack Ü
1lOSxJNCLvWm2bYaTcTSmK,"Mother Knows Best - From ""Tangled""/Soundtrack Version",5BuTOT6mPoNZ5EmaPheBI9,Donna Murphy
5E8yddtSG3sH4hw2SfwcgW,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",5xk0kRuXn1zToTHpHAqpui,Joseph Williams
4bciEWCPPeR2UiVloDyUc5,"Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)",1LOB7jTeEV14pHai6EXSzF,Cash Cash
1k7Vaz8njTPyofg7I9VKvh,Can’t Get Enough Of Your Love Babe,3rfgbfpPSfXY40lzRK7Syt,Barry White
5mgPeHCYjHxnmZjRGcyjU3,Macho Man,0dCKce6tJJdHvlWnDMwzPW,Village People
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),4sTQVOfp9vEMCemLw50sbu,Galantis
5Pgwi0iizu96RHxJ4xL3SH,Strawberry Wine,0aqrM7Fo3Ml66Kc5JAzmjt,Deana Carter
0rw4aimRycOG0IrUAitxWk,"Les Poissons - From ""The Little Mermaid” / Soundtrack Version",5vLv7RBpAmIPypST2zhKUw,Rene Auberjonois
67KymXb4OUQtUlO31EFOjS,God Help the Outcasts,2FmXrymxv6kNBnA66HpoPt,Heidi Mollenhauer
6NfT2FcVntlWaYV7HRmID6,Werewolf - VIP Edit,5mADpqv2E8KIHDmEhH7wmr,Figure
47r2YKldN36ykegWkciO0E,Doomsday,4uRYpUQZrNrY5t8tAv3XrD,NERO
2ulBBx6YQ3qY3ci34RadtN,She's In Love With The Boy - Single Version,3XlIhgydjvC4EniPFZT20j,Trisha Yearwood
01ADMjKzsqzXYN7Ddtu1cl,Crave You,1lc8mnyGrCLtPhCoWjRxjM,Flight Facilities
52MNypbTWiwybwzhXvsPk5,Love You Too Late,1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell
5o6sSAGtypSJgErN0IOKYm,New year's day,1VGRi6hlsYcOhKut02Tqkt,Charlie Robison
18KDpXD6e2UGRA5ORND1CU,Overload - The Chainsmokers Remix,6e4aHkdDUcsaXPTQdF6Qhn,Life of Dillon
5Fas8gi45KzNptbwV9uCiK,Raven,15xvsJMf8phaNa1LYvL9Qv,John Dahlbäck
6jTYkPw8GYo2bBVNzzslfp,"Wolves - From ""Frozen""/Score",1GjWNGbMtHDQ7CNYf2d7cw,Christophe Beck
5bKeVLylKwjv8KrAejxGOK,Jive Talkin' - 2009 Remastered Version,1LZEQNv7sE11VDY3SdxQeN,Bee Gees
6LuHcIZmMG5LU2hiqxscNb,#thatPOWER,085pc2PYOi8bGKj0PNjekA,will.i.am
60wwxj6Dd9NJlirf84wr2c,Clarity,2qxJFvFYMEDqd7ui6kSAcq,Zedd
1fXmeYsGbs8Mtp6ozgzB8r,Play Hard,0Cd6nHYwecCNM1sVEXKlYr,Krewella
4d2hD63oUGU3s7L66JD0BE,Dance Again,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez
34nxgXFCPzDphUJGuRsn10,"Be Prepared - From ""The Lion King"" / Soundtrack Version",6QRb3jE2lCfMU1iUuVQMaV,Jeremy Irons
0rpwb2kLgS6KAZsostOj1O,Grave,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett
3YcusdF0VAb25wLvmvJDJ6,Fantasy - Single Version,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire"
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis
0O1Oean88yC9KncJnyOdB0,"Vuelie - From ""Frozen""/Score",1GjWNGbMtHDQ7CNYf2d7cw,Christophe Beck
4CLPNURPcKztF9RRdcWLGP,Follow Your Arrow,70kkdajctXSbqSMJbQO424,Kacey Musgraves
1Kxi2wiE5ajvGPYMRs8hwS,Alpha Centauri - Excision & Datsik Remix,4YWj8sohRDjL9deiuRvEEY,Noisia
2IHWabwhSEdpB5XEhaz9zx,Dixie On My Mind,2dyeCWctcFRt3Pha76ONgb,"Hank Williams, Jr."
24ysdDtsZjfrTIXZRKrwpw,The Difference,78eqps3BavCqe2q7GCU1VK,Tyler Rich
1zSXQIah3KQsjvo5sRNRq7,Busy Doin' Nothin',7F4HcalxCMC4DctguvnoFY,Ace Wilder
7KPr0YxECy4Q1k2F17Sa0Q,Memories (feat. Kid Cudi),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
0heZHWvPTugMPPWwyYrnIW,Bittersweet (feat. Lindsay Ell),11Rb0Ax3Q2dZJ7jNlOvxxP,Paul Brandt
7723JnKU2R15Iv4T7OJrly,Funky Town,0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.
1m1lMBFsQmFHNEceXYHL0K,Son of Man,4lxfqrEsLX6N1N4OCSkILp,Phil Collins
2Hyi5qmwDUy6jFVicDKo0a,The Matrix,1JPy5PsJtkhftfdr6saN2i,Bassnectar
7bG6SQBGZthPDG5QJL5Gf7,"In Summer - From ""Frozen""/Soundtrack Version",4dSQICBjdUIp5iK6RRU2bY,Josh Gad
6UtB0ezZwMneQIfLJ1Yzc1,I've Been Meaning to Call,17ewtqMhsRUPRdhpYLzMxg,Adam Sanders
4H8rKQSD1a8qgG8Jwy82MR,Gold Dust - East & Young Remix,4sTQVOfp9vEMCemLw50sbu,Galantis
6aGjEZ7kq3YXgD0EDt80O5,Live While We're Young,4AK6F7OLvEQ5QYCBNiQWHq,One Direction
5JlH51YDYsGj2dyEJKKjcN,Alright,7FY5V3XMwlNBPitEjXowHQ,Darius Rucker
6J7cSyvSCnPwv3vqHchEfL,If It Means a Lot to You,4NiJW4q9ichVqL1aUsgGAN,A Day To Remember
4ekUwwCPIKT1ef5GllLSk1,Last Kiss,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam
0oZ0arTyOThWaVY9TW4gLk,Play Crack the Sky,168dgYui7ExaU612eooDF1,Brand New
4ccNZzUTggy51RFvIzYRhT,Again,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains
2dlYzmMprcR8srBe6fbtxb,Go To Sleep,196lKsA13K3keVXMDFK66q,The Avett Brothers
18HtrVceFUqG9aukMZN2et,"Dear Maria, Count Me In",46gyXjRIvN1NL1eCB8GBxo,All Time Low
38DYfOsG1QROMnoHd9JPUc,False Pretense,1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus
3k0Jp5IYHtBeSNKUEOqE0i,"So Ruff, so Tuff",396Kh0m4wGUvcMUULw71yi,Zapp
2SHnUyZq0zwmvRIl4WY77G,Alive,0Cd6nHYwecCNM1sVEXKlYr,Krewella
0xdtxpQ5xUbt8xuFnq3oXV,Never,6nWFpsxlVUMJW6epD1DAan,Hooray For Earth
63UMWpmPmeRMBHcUhbWsDZ,Black Water,7HeVXdOdMhLslVputGTZFQ,Timber Timbre
4V7UY9lITfAcSQRIyXOwez,Been A Son,6olE6TJLqED3rqDCT0FyPh,Nirvana
3ExkycVpwb2mCZ6MsJuECz,Rats - Remastered,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam
2PzjnmkdMr6eOkFwQgqmyC,Take It Away,55VydwMyCuGcavwPuhutPL,The Used
6RpbMOLvwogcesIsVNmKI4,Slaves & Bulldozers,5xUf6j4upBrXZPg6AI4MRK,Soundgarden
2a8pQLSuhloP8ywoy5Or5i,About A Girl,6olE6TJLqED3rqDCT0FyPh,Nirvana
1xdZeRTNLrVXRmGOWqdXmr,Hopeless Wanderer,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons
0oks4FnzhNp5QPTZtoet7c,Giorgio by Moroder,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk
4PnGUf4Z8cnVyojRvOZcg0,Smile In Your Sleep,1Tsag5J854qxeOo2apszug,Silverstein
2k7ysbG2zy03fCZOax5HjJ,The Cisco Kid,3ICyfoySNDZqtBVmaBT84I,War
2TrNXQBxFEv7xqeOaJwPyS,Hot Damn! (feat. John McCallum),5teuZRCtxzfuYW98XOwtxu,The Haggis Horns
