track_id,track_name,artist_id,artist_name
3LmpQiFNgFCnvAnhhvKUyI,Stayin' Alive - Remastered Version,1LZEQNv7sE11VDY3SdxQeN,Bee Gees
34CX8cfwtm5hMJmWXCyEIE,Whistle While You Work - Soundtrack,6AbQqiXLNLzvJSqq2383bZ,Adriana Caselotti
48tAdjG4ng2JfECa7OQujk,The Weekend,5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert
7723JnKU2R15Iv4T7OJrly,Funky Town,0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.
0KL7GdKXJWK2jQJyreA5Un,Giving It All,4qobOrZpdUri80gScwsHfs,Bondax
4vS8VaBwJJV5Ry7UFIQuoo,Lean On (feat. MØ & DJ Snake),738wLrAtLtCtFOLvQBXOXp,Major Lazer
40RFNnTV6CAounCsx56TZ2,Gunpoint - Edit,0lLY20XpZ9yDobkbHI7u1y,Pegboard Nerds
1WzAeadSKJhqykZFbJNmQv,Your Man,7vCtweS8UVAXTyau2j0rDT,Josh Turner
4CLPNURPcKztF9RRdcWLGP,Follow Your Arrow,70kkdajctXSbqSMJbQO424,Kacey Musgraves
0RFgvrhkf9FiDRLA0BhzpZ,Drift Away,2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker
2AILbz83cBnrAMAG06rZts,Reflection,1GlMjIezcLwV3OFlX0uXOv,Lea Salonga
1LV5G400jD3Ytvyv6Dlkym,Right In,5he5w2lnU9x7JFhnwcekXX,Skrillex
5wKVFoSD7ppsjTvsniDGes,Bang That,6nS5roXSAGhTGr34W6n7Et,Disclosure
6dW7L3I9rUBPJoqGlKSAOS,GAMMA GAMMA - Brillz Remix,521qvhdobR0GzhvU6TFw76,Tritonal
3vvqdgexav0LuAvb3eihwD,Bassmentality,67qogtRNI0GjUr8PlaG6Zh,Zeds Dead
5Sm1pRkVPXKCp4QBxKAWqv,Estragando O Acampamento (Trashing The Camp),1Wu4CYOG3sOZrcvSqfMiQ2,Gabriela Teissier
5W9OWL9fs1FnTVuVJpjOV4,Decisions,7u160I5qtBYZTQMLEIJmyz,Borgore
0Ij05JKffxZRYky7FGfFyI,Get Down On It,3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang
6w1hZMlo2SVuq29liebhb8,Poker Face,1HY2Jd0NmPuamShAr6KMms,Lady Gaga
619bJQ9uDi8dnXzLebFI7y,When Love Takes Over (feat. Kelly Rowland),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
6RVevoPzbGygqvm6LxHAuf,Hot Stuff,2eogQKWWoohI3BSnoG7E2U,Donna Summer
6UtB0ezZwMneQIfLJ1Yzc1,I've Been Meaning to Call,17ewtqMhsRUPRdhpYLzMxg,Adam Sanders
3qmaExOi8Ujx1s6ylv5kCX,You Were Right,5Pb27ujIyYb33zBqVysBkj,RÜFÜS DU SOL
2HrJiUANXc5PK8DYmPgMBT,Marketplace,5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken
1haQRuZnoggW6U6l5jFIj9,Reflection - Pop Version,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera
7IoKA8yRibsK8Ryy4SH2NL,I Love Music,38h03gA85YYPeDPd9ER9rT,The O'Jays
1tJtx09XQnxaynZLOaTNfZ,Car Wash,1OxJzMLmR9l5zPLap9OxuO,Rose Royce
1k7Vaz8njTPyofg7I9VKvh,Can’t Get Enough Of Your Love Babe,3rfgbfpPSfXY40lzRK7Syt,Barry White
3XThyUoEI8BPDjdu954Uof,All Is Fair in Love and Brostep,5he5w2lnU9x7JFhnwcekXX,Skrillex
5unfeZUhKhICP73CDYBW4N,Call Me Maybe,6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen
1gIKd24bixkgYzuxse32oR,How Deep Is Your Love (2007 Remastered Saturday Night Fever LP Version),1LZEQNv7sE11VDY3SdxQeN,Bee Gees
26Cp8dnAmqRY6od1ZYQp6r,Finally Friday,2OpqcUtj10HHvGG6h9VYC5,George Jones
7FwsJLYnRNboaN7suQQePz,I.D.G.A.F.O.S.,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis
1mwt9hzaH7idmC5UCoOUkz,Diamonds,5pKCCKE2ajJHZ9KAiaK11H,Rihanna
0ElpjZyX8YBiXuYcDC1Ci9,19 Somethin' - Greatest Hits Version,0dlwjJe4kg9TgOMN184bJF,Mark Wills
7yYWlhU8uy27bLV6gxPcFD,Goodbye Says It All,4mOt6H7OnuqLnQrm1Bboc6,BlackHawk
6DX92TuMqOKe0h9vLJIPeg,Give It To Me Baby,0FrpdcVlJQqibaz5HfBUrL,Rick James
28hwfx6WVMQoOCHMvD2IMJ,Archangel,0uCCBpmg6MrPb1KY2msceF,Burial
3BoaBZQsCU12IEEJeficPS,A Guy Like You,4hUIm8L2yBg7Ba4qp9qdk9,Charles Kimbrough
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,4AK6F7OLvEQ5QYCBNiQWHq,One Direction
3Hepksq7EjajtMS3VA9qIN,STREET,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE
6J56LY7Gbht6At3hv8HA5E,You Are the Music in Me,6zTbBugfNc95zo8ClFDhIn,Troy
4aSFlFgOefeVIKkW2NyMPl,Wish You Were Mine - Radio Edit,0Q9slhIaEgg190iG8udYIV,Philip George
1DcwvDcBKeATLX85CKbHFM,Fire Hive,2DuJi13MWHjRHrqRUwk8vH,Knife Party
7GH8qNOm2gEKryVUyVzkmt,Delta Dawn,7dmeVSH4lJqxXU7C87dKIB,Tanya Tucker
2SdlDofWM5vqkM0FMnjcvS,Party For Two - Country Version With Intro,5e4Dhzv426EvQe3aDb64jL,Shania Twain
1R2SZUOGJqqBiLuvwKOT2Y,Gangnam Style (강남스타일),2dd5mrQZvg6SmahdgVKDzh,PSY
1F5YhpXlaJwwVCfg0Px1ta,"Puppet Theatre (feat. Peter, Bjorn and John)",4mncDFjVLUa3s025Tct3Ry,Claptone
